ENA_ID	Assembler	trimmed_reads	reads_map_ref	reads_map_assembly	ref_bases	ref_sequences	ref_bases_assembled	ref_sequences_assembled	ref_sequences_assembled_ok	ref_bases_assembler_missed	assembly_bases	assembly_bases_in_ref	assembly_contigs	assembly_contigs_hit_ref	assembly_bases_reads_disagree	assembly_sum_longest_match_each_segment	cds_number	cds_assembled	cds_assembled_ok	gage_Missing_Reference_Bases	gage_Missing_Assembly_Bases	gage_Missing_Assembly_Contigs	gage_Duplicated_Reference_Bases	gage_Compressed_Reference_Bases	gage_Bad_Trim	gage_Avg_Idy	gage_SNPs	gage_Indels_<_5bp	gage_Indels_>=_5	gage_Inversions	gage_Relocation	gage_Translocation	ratt_elements_found	ratt_elements_transferred	ratt_elements_transferred_partially	ratt_elements_split	ratt_parts_of_elements_not_transferred	ratt_elements_not_transferred	ratt_gene_models_to_transfer	ratt_gene_models_transferred	ratt_gene_models_transferred_partially	ratt_exons_not_transferred_from_partial_matches	ratt_gene_models_not_transferred
ERR732363	VICUNA.90	773282	677691	735827	13378	8	12169	5	3	1207	48759	15663	79	20	20	11493	12	8	4	1209	33096	59	3303	0	588	98.57	175	0	0	0	0	0	43	42	0	0	1	1	12	12	0	0	0
ERR732249	IVA	869288	843191	843766	13393	8	13392	8	8	1	14181	13392	10	8	0	13427	12	12	10	1	789	2	0	0	35	98.32	225	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732249	IVA.c5r2	869288	843226	840007	13393	8	13392	8	8	1	14542	13392	10	8	1	13528	12	12	10	1	1150	2	0	0	136	98.32	225	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732249	PRICE	869288	843206	844238	13393	8	13392	8	0	1	49282	33224	77	71	38	14871	12	12	0	1	17242	11	17945	0	14041	98.29	214	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732249	Inchworm	869288	843238	865202	13393	8	13392	8	1	1	573846	33208	5327	77	594	14014	12	12	0	1	547895	5309	12559	0	804	98.32	225	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732249	Trinity	869288	843218	856763	13393	8	13392	8	7	1	174463	13414	529	9	342	13412	12	12	9	1	161049	520	0	0	485	98.32	224	0	0	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732249	VICUNA.80	869288	843194	808267	13393	8	12439	6	1	954	29999	16152	60	25	13	10675	12	9	2	954	13441	35	3372	0	456	98.22	198	0	0	0	0	0	43	39	1	0	4	3	12	10	1	1	1
ERR732249	VICUNA.90	869288	843241	805322	13393	8	12294	6	0	1099	30540	17530	64	31	5	9716	12	9	1	1099	12688	33	4149	0	517	98.3	187	0	0	0	0	0	43	39	1	0	4	3	12	10	1	1	1
ERR732248	IVA	833122	624126	801701	13322	8	13322	8	7	0	47871	13683	50	9	1	13428	12	12	8	0	34188	41	361	0	179	99.49	68	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732248	IVA.c5r2	833122	624116	809146	13322	8	13322	8	7	0	50948	13683	49	9	1	13528	12	12	8	0	37265	40	361	0	260	99.49	68	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732248	PRICE	833122	624137	801434	13322	8	13322	8	1	0	57359	25583	69	43	160	15626	12	12	1	0	32532	27	11528	0	10034	99.42	76	2	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732248	Inchworm	833122	624152	828445	13322	8	13322	8	0	0	638183	27562	5936	96	162	13569	12	12	0	0	621455	5924	3334	0	719	99.48	68	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732248	Trinity	833122	624118	826929	13322	8	13322	8	6	0	221888	16006	385	11	57	13798	12	12	8	0	206088	375	2480	0	638	99.49	68	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732248	VICUNA.80	833122	624110	771123	13322	8	12810	7	3	512	67939	16645	108	21	77	11680	12	11	4	512	51294	87	3360	0	837	99.47	67	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732248	VICUNA.90	833122	624121	775906	13322	8	12527	6	3	795	70419	16826	119	23	91	11583	12	10	4	795	53593	96	3888	0	805	99.47	63	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732245	IVA	891864	682645	871141	13417	8	13414	8	6	3	24255	14215	25	10	2	12804	11	11	7	3	9758	15	461	0	37	99.16	103	1	0	0	0	0	49	47	0	0	2	2	11	11	0	0	0
ERR732245	IVA.c5r2	891864	682621	878917	13417	8	13415	8	6	2	27848	14649	30	11	1	13038	11	11	7	2	12917	19	806	0	203	99.16	102	1	0	0	0	0	49	47	0	0	2	2	11	11	0	0	0
ERR732245	PRICE	891864	682578	880877	13417	8	13412	8	2	5	59982	27180	122	60	20	13569	11	11	2	5	33207	65	12688	0	9656	99.08	108	1	0	0	0	0	49	47	0	0	2	2	11	11	0	0	0
ERR732245	Inchworm	891864	682597	885817	13417	8	13417	8	0	0	373382	29686	3804	81	113	13170	11	11	0	0	351080	3784	8127	0	1513	99.19	108	1	0	0	0	0	49	47	0	0	2	2	11	11	0	0	0
ERR732245	Trinity	891864	682621	877151	13417	8	13417	8	4	0	105574	30544	170	30	55	13306	11	11	4	0	74532	140	17499	0	1423	99.18	109	1	0	0	0	0	49	46	2	0	3	1	11	10	1	1	0
ERR732245	VICUNA.80	891864	682536	797727	13417	8	12866	7	1	551	34411	17006	57	25	5	11371	11	9	1	548	17148	31	3440	0	721	99.11	92	2	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732245	VICUNA.90	891864	682593	832366	13417	8	12857	7	2	560	34822	17123	60	27	19	10517	11	9	2	557	17442	32	3396	0	659	99.15	95	1	0	0	0	0	49	46	1	0	4	2	11	11	0	0	0
ERR732247	IVA	893394	886418	888511	13322	8	13322	8	8	0	15996	13322	12	8	5	13428	12	12	10	0	2674	4	0	0	106	99.49	68	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732247	IVA.c5r2	893394	886444	885039	13322	8	13322	8	8	0	16307	13322	12	8	10	13528	12	12	10	0	2985	4	0	0	206	99.49	68	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732247	PRICE	893394	886414	885697	13322	8	13233	8	1	89	55451	35454	93	90	16	13701	12	12	3	89	20205	3	21240	0	19367	99.44	65	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732247	Inchworm	893394	886395	888845	13322	8	13322	8	0	0	415606	29673	4969	113	48	13669	12	12	0	0	398000	4951	4164	0	971	99.47	67	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732247	Trinity	893394	886439	889922	13322	8	13322	8	7	0	48650	13683	90	9	82	13784	12	12	8	0	35027	81	301	0	582	99.49	68	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732247	VICUNA.80	893394	886399	857129	13322	8	12956	7	2	366	23690	18778	36	27	4	12276	12	11	2	366	4767	9	5356	0	759	99.49	66	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732247	VICUNA.90	893394	886409	845874	13322	8	12845	6	1	477	23540	18659	35	26	3	12503	12	10	2	477	4736	9	5763	0	764	99.48	67	0	0	0	0	0	43	42	0	0	1	1	12	12	0	0	0
ERR732246	IVA	723484	611192	696488	13322	8	13322	8	7	0	20947	13602	21	9	1	13427	12	12	9	0	7110	12	517	0	142	99.48	69	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732246	IVA.c5r2	723484	611219	701786	13322	8	13322	8	7	0	21607	13602	22	9	2	13528	12	12	9	0	7770	13	517	0	243	99.48	69	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732246	PRICE	723484	611236	702505	13322	8	13322	8	1	0	53298	27357	85	47	59	15879	12	12	3	0	25373	37	14612	0	10624	99.38	81	2	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732246	Inchworm	723484	611209	717777	13322	8	13322	8	0	0	426675	29649	4387	92	89	13352	12	12	0	0	406773	4373	6487	0	746	99.46	69	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732246	Trinity	723484	611222	699518	13322	8	13322	8	5	0	108142	16786	229	11	37	13815	12	12	6	0	91016	217	3819	0	665	99.48	69	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732246	VICUNA.80	723484	611223	700034	13322	8	13112	8	3	210	32510	14558	50	15	28	12836	12	12	4	210	17541	35	1450	0	746	99.48	64	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732246	VICUNA.90	723484	611249	612822	13322	8	12781	7	3	541	32396	14409	50	15	29	12491	12	9	4	541	17802	35	960	0	626	99.47	62	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732366	IVA	711384	644162	692166	13417	8	13415	8	6	2	37467	14954	45	11	1	12740	11	11	6	2	22594	34	412	0	187	99.64	45	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732366	IVA.c5r2	711384	644092	690898	13417	8	13415	8	7	2	40271	13908	45	9	2	13468	11	11	7	2	26363	36	299	0	272	99.63	47	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732366	PRICE	711384	644162	689657	13417	8	13417	8	1	0	55269	29817	94	67	26	14747	11	11	1	0	26156	29	14968	0	12954	99.63	46	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732366	Inchworm	711384	644143	697400	13417	8	13410	8	0	7	459335	32543	4871	127	51	12890	11	11	0	7	440502	4853	5323	0	713	99.62	48	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732366	Trinity	711384	644233	706178	13417	8	13417	8	5	0	97200	16607	155	13	15	13833	11	11	5	0	80674	142	3122	0	783	99.64	47	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732366	VICUNA.80	711384	644107	683783	13417	8	12429	4	2	988	46223	15504	73	23	23	10494	11	8	2	988	30648	50	2368	0	652	99.64	40	1	0	0	0	0	49	46	0	3	3	3	11	11	0	0	0
ERR732366	VICUNA.90	711384	644174	657911	13417	8	11786	5	0	1631	45306	15480	75	26	23	9107	11	8	0	1631	29826	49	2898	0	756	99.67	38	1	1	0	0	0	49	47	0	0	2	2	11	11	0	0	0
ERR732370	IVA	701312	668799	687494	13417	8	13411	8	5	3	16608	15063	15	13	3	13061	11	11	5	13	1451	2	1612	0	384	99.0	131	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732370	IVA.c5r2	701312	668724	686095	13417	8	13412	8	5	2	16987	14600	15	12	3	13781	11	11	5	5	2293	3	1082	0	744	98.99	131	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732370	PRICE	701312	668812	681919	13417	8	7519	4	1	5895	44705	26238	111	95	112	8026	11	6	0	5898	19708	23	17106	0	12998	98.71	98	2	1	1	0	0	49	32	0	0	19	17	11	7	0	0	4
ERR732370	Inchworm	701312	668814	696100	13417	8	13368	8	0	46	331762	22558	3825	55	54	13352	11	11	0	3	314225	3808	3954	0	1856	98.99	132	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732370	Trinity	701312	668799	673356	13417	8	13399	8	4	15	56254	18002	151	22	25	12397	11	11	4	18	38003	129	4753	0	899	99.0	133	1	0	0	0	0	49	48	1	0	1	0	11	10	1	1	0
ERR732370	VICUNA.80	701312	668830	679431	13417	8	11144	5	3	2270	16778	13620	28	21	16	9135	11	7	3	2273	3272	7	1891	0	873	98.92	104	9	0	0	0	0	49	42	0	0	7	7	11	10	0	0	1
ERR732370	VICUNA.90	701312	668601	675402	13417	8	12178	5	3	1236	18417	14665	29	21	26	10401	11	9	3	1239	3810	8	1593	0	958	98.99	108	1	0	0	0	0	49	48	0	0	1	1	11	11	0	0	0
ERR732373	IVA	746932	704621	733006	13417	8	13415	8	6	2	14967	14563	12	11	0	13432	11	11	7	3	477	1	1090	0	159	99.62	50	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732373	IVA.c5r2	746932	704571	728619	13417	8	13414	8	6	3	15182	14543	12	11	0	13535	11	11	7	3	712	1	1070	0	289	99.62	50	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732373	PRICE	746932	704671	739821	13417	8	11597	7	0	1820	78315	44046	145	132	77	12951	11	10	0	1813	36154	22	29399	0	30394	99.48	54	8	0	0	0	0	49	45	0	0	4	4	11	10	0	0	1
ERR732373	Inchworm	746932	704687	740525	13417	8	13390	8	0	27	353135	34073	4098	100	99	12904	11	11	0	0	328524	4075	10402	0	964	99.59	46	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732373	Trinity	746932	704763	673802	13417	8	13316	8	3	101	43179	17573	103	18	91	13159	11	11	4	101	25606	85	4227	0	812	99.62	49	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732373	VICUNA.80	746932	704639	728343	13417	8	12873	7	1	544	22150	20629	40	39	9	10335	11	9	1	542	1556	1	6972	0	1085	99.56	46	1	0	0	0	0	49	47	0	5	4	2	11	10	0	0	1
ERR732373	VICUNA.90	746932	704672	721738	13417	8	12732	7	0	685	21189	19694	41	40	8	9125	11	8	0	728	1530	1	5771	0	1059	99.56	47	1	0	0	0	0	49	43	1	1	9	5	11	10	0	0	1
ERR732375	IVA	823898	557491	778994	13353	8	12772	7	5	263	16755	14821	17	14	0	10847	12	11	5	581	1934	3	1243	0	181	99.87	18	0	0	0	0	0	43	35	0	0	9	8	12	9	0	0	3
ERR732375	IVA.c5r2	823898	557452	805780	13353	8	12772	7	6	263	16270	14181	14	11	0	12168	12	11	7	581	2089	3	1047	0	258	99.86	18	0	0	0	0	0	43	39	0	0	4	4	12	11	0	0	1
ERR732375	PRICE	823898	557519	802770	13353	8	7842	4	2	5193	91752	23550	203	73	33	8329	12	6	2	5612	68602	136	15253	0	13324	99.64	19	8	0	0	0	0	43	31	0	4	13	12	12	9	0	0	3
ERR732375	Inchworm	823898	557562	815484	13353	8	13353	8	0	0	362314	29877	4332	115	113	10112	12	12	0	0	343982	4307	4602	0	1024	99.83	20	0	0	0	0	0	43	37	0	0	6	6	12	10	0	0	2
ERR732375	Trinity	823898	557543	805782	13353	8	13191	8	2	162	48120	23921	93	31	33	11820	12	12	2	275	24098	63	10956	0	1310	99.86	19	0	0	0	0	0	43	40	1	0	3	2	12	10	1	1	1
ERR732375	VICUNA.80	823898	557453	792677	13353	8	11688	4	1	1348	20894	16780	40	33	6	7212	12	7	1	1665	3953	7	3298	0	946	99.82	19	4	0	0	0	0	43	31	0	0	12	12	12	9	0	0	3
ERR732375	VICUNA.90	823898	557511	794199	13353	8	11785	4	1	1251	20628	16512	41	34	11	6465	12	7	1	1568	3955	7	2879	0	967	99.83	16	4	0	0	0	0	43	31	0	0	12	12	12	9	0	0	3
ERR732367	IVA	928122	903090	903122	13417	8	13414	8	6	3	15358	14927	12	12	0	13529	11	11	6	3	483	0	1467	0	483	99.67	43	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732367	IVA.c5r2	928122	903141	904214	13417	8	13416	8	6	1	15715	14979	13	13	1	13816	11	11	6	1	773	0	1529	0	773	99.67	43	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732367	PRICE	928122	903241	922742	13417	8	13417	8	0	0	86267	50873	149	131	89	15153	11	11	0	1	35876	21	36249	0	31136	99.58	53	1	0	0	0	0	49	48	0	4	1	1	11	11	0	0	0
ERR732367	Inchworm	928122	903191	920010	13417	8	13417	8	0	0	465699	35883	5772	147	58	14223	11	11	0	4	446370	5759	5915	0	1217	99.67	43	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732367	Trinity	928122	903276	910106	13417	8	13417	8	3	0	30691	17668	55	14	70	13327	11	11	3	0	13023	41	4236	0	666	99.67	43	1	0	0	0	0	49	46	2	0	3	1	11	10	1	1	0
ERR732367	VICUNA.80	928122	903123	862312	13417	8	12760	6	0	657	23350	21759	42	41	9	9674	11	11	0	568	1443	1	7603	0	972	99.65	35	1	0	0	0	0	49	49	0	8	0	0	11	11	0	0	0
ERR732367	VICUNA.90	928122	903237	868958	13417	8	12863	7	0	554	22195	20555	41	40	6	9641	11	10	0	554	1557	1	6456	0	1086	99.65	34	2	0	0	0	0	49	48	0	4	1	1	11	11	0	0	0
ERR732412	IVA	1382800	1286261	1338263	13322	8	13322	8	6	0	21841	14343	20	10	1	12635	12	12	7	0	7498	10	221	0	129	99.5	66	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732412	IVA.c5r2	1382800	1286390	1360257	13322	8	13322	8	6	0	23845	14549	19	9	1	12816	12	12	7	0	9296	10	323	0	193	99.49	64	0	0	0	0	1	43	43	0	0	0	0	12	12	0	0	0
ERR732412	PRICE	1382800	1286376	1360256	13322	8	10945	6	2	2377	77635	41630	202	165	42	11259	12	9	3	2293	38400	50	27247	0	23959	99.28	56	6	1	0	0	0	43	41	0	0	3	2	12	11	0	0	1
ERR732412	Inchworm	1382800	1286353	1372084	13322	8	13262	8	0	60	579400	35243	7149	138	69	10999	12	12	0	0	558906	7126	7008	0	1048	99.49	68	0	0	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732412	Trinity	1382800	1286384	1358046	13322	8	13322	8	3	0	53535	18509	102	18	9	13315	12	12	4	0	34943	84	5259	0	1066	99.49	68	0	0	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732412	VICUNA.80	1382800	1286302	1325961	13322	8	12555	7	0	767	28489	19951	41	33	8	10474	12	11	1	767	8435	8	6420	0	1361	99.49	64	0	0	0	0	0	43	42	0	0	1	1	12	12	0	0	0
ERR732412	VICUNA.90	1382800	1286322	1324349	13322	8	12720	7	2	602	26516	17757	40	29	10	10650	12	10	3	602	8488	11	4565	0	1086	99.47	63	1	0	0	0	0	43	42	0	0	1	1	12	12	0	0	0
ERR732334	IVA	852448	829583	822283	13381	8	13377	8	6	2	15223	14532	12	11	0	12748	11	11	7	4	750	1	729	0	327	98.44	200	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732334	IVA.c5r2	852448	829608	823172	13381	8	13377	8	6	2	15816	14731	12	11	0	13194	11	11	7	4	1144	1	790	0	720	98.42	195	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732334	PRICE	852448	829559	832868	13381	8	10787	5	0	2592	98051	51317	255	224	64	8844	11	8	0	2594	49097	48	36360	0	35746	98.15	131	4	1	0	0	0	41	37	0	4	4	4	11	10	0	0	1
ERR732334	Inchworm	852448	829626	840111	13381	8	13377	8	0	2	507666	31461	6122	124	123	10505	11	11	0	28	489802	6103	4016	0	1062	98.4	194	0	1	0	0	0	41	39	0	0	2	2	11	10	0	0	1
ERR732334	Trinity	852448	829697	840392	13381	8	13377	8	2	2	48144	25258	96	29	77	12228	11	11	2	4	22902	67	11846	0	1568	98.43	204	0	0	0	0	0	41	40	1	0	1	0	11	10	1	1	0
ERR732334	VICUNA.80	852448	829678	831701	13381	8	13062	8	1	317	22610	19890	38	35	18	11468	11	11	1	222	2436	3	6167	0	1472	98.43	189	1	0	0	0	0	41	39	0	0	2	2	11	10	0	0	1
ERR732334	VICUNA.90	852448	829602	822474	13381	8	12705	7	1	674	22402	19772	40	37	18	10079	11	10	1	659	2365	3	6076	0	1364	98.36	176	5	0	0	0	0	41	38	0	0	3	3	11	10	0	0	1
ERR732337	IVA	820160	739036	803419	13392	8	13387	8	8	5	14838	13387	11	8	1	13529	12	12	10	5	1451	3	0	0	142	98.1	255	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732337	IVA.c5r2	820160	739029	804324	13392	8	13387	8	8	5	15771	13387	13	8	1	13591	12	12	10	5	2384	5	0	0	204	98.1	255	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732337	PRICE	820160	739025	812946	13392	8	13345	8	1	47	93047	45333	173	129	15	13660	12	12	2	47	48786	48	29835	0	27334	98.11	237	0	0	0	0	0	43	42	0	0	1	1	12	12	0	0	0
ERR732337	Inchworm	820160	739029	814330	13392	8	13387	8	0	5	569457	33861	6694	138	119	14056	12	12	0	5	551716	6683	4354	0	905	98.1	255	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732337	Trinity	820160	739001	806964	13392	8	13387	8	7	5	53321	13782	130	9	122	13791	12	12	8	5	39539	121	399	0	451	98.1	255	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732337	VICUNA.80	820160	739032	813022	13392	8	13387	8	4	5	18764	14861	21	13	11	12983	12	12	5	5	3903	8	776	0	754	98.07	246	0	0	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732337	VICUNA.90	820160	739034	810011	13392	8	13334	8	1	58	21037	17558	31	24	20	12070	12	12	1	58	3479	7	3361	0	691	98.1	251	0	0	0	0	0	43	40	1	0	3	2	12	11	1	1	0
ERR732251	IVA	898640	895052	891700	13392	8	13392	8	8	0	13530	13392	8	8	1	13530	12	12	10	0	138	0	0	0	138	98.06	260	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732251	IVA.c5r2	898640	895007	890794	13392	8	13392	8	8	0	14384	13392	10	8	1	13531	12	12	10	0	992	2	0	0	139	98.06	260	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732251	PRICE	898640	894986	895426	13392	8	13288	8	1	104	45319	30099	67	65	31	14896	12	11	1	105	15533	3	15680	0	14632	98.03	250	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732251	Inchworm	898640	895000	893380	13392	8	13392	8	0	0	380947	25440	4688	81	32	13408	12	12	0	0	363678	4674	3829	0	590	98.06	260	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732251	Trinity	898640	895044	892254	13392	8	13392	8	5	0	33966	15396	64	11	44	13363	12	12	7	0	18570	53	1982	0	598	98.05	259	0	0	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732251	VICUNA.80	898640	895014	874143	13392	8	12998	7	1	394	19064	17902	25	24	4	12450	12	11	3	394	1162	1	4017	0	821	98.06	229	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732251	VICUNA.90	898640	895009	830323	13392	8	12571	6	1	821	18821	17696	31	30	1	9496	12	10	3	821	1125	1	3772	0	784	98.03	222	0	0	0	0	0	43	42	0	0	1	1	12	12	0	0	0
ERR732330	IVA	848004	798997	825845	13417	8	12174	7	4	1241	17284	15765	21	19	2	10514	11	10	3	1244	1308	0	2977	0	1308	99.66	39	1	0	0	0	0	49	49	0	3	0	0	11	11	0	0	0
ERR732330	IVA.c5r2	848004	798841	824893	13417	8	12587	7	3	828	18126	16613	21	19	0	11478	11	10	3	830	1260	0	3481	0	1260	99.63	39	4	0	0	0	1	49	47	0	4	2	2	11	11	0	0	0
ERR732330	PRICE	848004	799111	832650	13417	8	8423	5	1	4992	116908	56759	328	282	30	8941	11	7	1	5009	64741	71	42800	0	45645	99.21	38	5	0	0	0	0	49	31	1	3	22	17	11	7	0	0	4
ERR732330	Inchworm	848004	798847	824763	13417	8	13318	8	0	99	524091	30670	6315	128	370	9806	11	11	0	33	506006	6285	4259	0	1447	99.62	42	1	0	0	0	0	49	45	2	0	4	2	11	10	1	1	0
ERR732330	Trinity	848004	799269	809342	13417	8	11495	7	3	1922	48374	17057	125	28	254	8990	11	9	3	1837	31234	97	5290	0	914	99.65	39	1	1	0	0	0	49	37	2	0	14	10	11	8	1	1	2
ERR732330	VICUNA.80	848004	799010	750524	13417	8	10047	3	1	3368	17033	15261	36	34	7	7494	11	7	1	3363	1755	2	4469	0	1034	99.63	32	2	0	0	0	0	49	38	1	0	11	10	11	9	0	0	2
ERR732330	VICUNA.90	848004	798955	798034	13417	8	9675	3	0	3740	19273	17324	44	42	13	6672	11	7	0	3686	1951	2	6864	0	1230	99.63	32	1	0	0	0	0	49	31	2	0	25	16	11	7	1	1	3
ERR732333	IVA	796394	769345	764268	13393	8	13260	8	5	132	16119	14837	12	11	1	12400	12	12	5	1	1080	1	470	0	142	98.23	192	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732333	IVA.c5r2	796394	769451	761541	13393	8	13392	8	5	0	18123	16291	14	12	3	13404	12	12	5	1	1791	2	1219	0	410	98.24	185	0	0	0	0	1	43	43	0	0	0	0	12	12	0	0	0
ERR732333	PRICE	796394	769437	772237	13393	8	11584	6	0	1808	103311	53418	270	224	56	9638	12	9	0	1987	54232	69	36165	0	34645	98.31	164	7	1	0	0	0	43	40	1	0	3	2	12	10	1	1	1
ERR732333	Inchworm	796394	769452	784002	13393	8	13289	8	0	103	509873	27942	5968	100	213	9965	12	12	0	51	491709	5945	4343	0	727	98.23	216	2	0	0	0	0	43	41	0	0	2	2	12	11	0	0	1
ERR732333	Trinity	796394	769363	779406	13393	8	11763	7	6	1629	59471	18935	120	20	51	12078	12	10	6	1631	40437	100	7246	0	1375	98.24	204	4	0	0	0	0	43	37	0	0	7	6	12	10	0	0	2
ERR732333	VICUNA.80	796394	769427	783446	13393	8	13090	7	0	302	27663	21181	54	43	12	9207	12	11	0	303	6103	11	7112	0	1598	98.32	203	1	1	0	0	0	43	43	0	5	0	0	12	12	0	0	0
ERR732333	VICUNA.90	796394	769412	782516	13393	8	13243	8	1	149	26385	21649	53	46	12	9492	12	11	1	150	4619	7	7715	0	1547	98.35	209	0	0	0	0	0	43	41	0	0	2	2	12	11	0	0	1
ERR732332	IVA	846926	810519	824654	13286	8	13157	8	6	129	34378	13581	30	11	3	12551	12	12	7	152	20727	19	70	0	384	99.59	54	0	1	0	0	0	35	35	0	3	0	0	12	12	0	0	0
ERR732332	IVA.c5r2	846926	810577	826545	13286	8	13286	8	6	0	34715	13814	28	10	43	13091	12	12	7	23	20831	18	384	0	381	99.58	55	0	1	0	0	0	35	33	0	0	2	2	12	11	0	0	1
ERR732332	PRICE	846926	810538	814475	13286	8	8475	5	0	4811	97600	48314	195	183	56	9895	12	8	0	4811	52196	26	36334	0	42111	99.25	34	2	0	0	0	0	35	27	0	0	8	8	12	9	0	0	3
ERR732332	Inchworm	846926	810522	832431	13286	8	13260	8	0	26	618114	28530	6843	128	122	12765	12	12	1	41	604228	6831	478	0	528	99.56	56	0	0	0	0	0	35	35	0	0	0	0	12	12	0	0	0
ERR732332	Trinity	846926	810567	827033	13286	8	13286	8	4	0	116059	15838	174	12	81	13311	12	12	5	0	100151	162	2608	0	748	99.58	56	0	0	0	0	0	35	34	1	0	1	0	12	11	1	1	0
ERR732332	VICUNA.80	846926	810585	831750	13286	8	12786	7	1	500	45398	17506	62	24	22	12478	12	10	2	500	27673	38	4391	0	862	99.57	54	1	0	0	0	0	35	35	0	0	0	0	12	12	0	0	0
ERR732332	VICUNA.90	846926	810506	814456	13286	8	12345	6	0	941	46477	18265	67	28	32	11681	12	9	1	941	27993	39	5500	0	950	99.59	50	0	0	0	0	0	35	34	0	0	1	1	12	12	0	0	0
ERR732339	IVA	718108	708527	706140	13417	8	13415	8	8	2	13516	13416	8	8	0	13516	11	11	9	2	100	0	0	0	100	99.65	46	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732339	IVA.c5r2	718108	708632	706785	13417	8	13415	8	8	2	13639	13416	8	8	0	13639	11	11	9	2	223	0	0	0	223	99.65	46	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732339	PRICE	718108	708549	713113	13417	8	13417	8	0	0	80253	51635	169	157	52	10563	11	11	0	0	29518	18	36031	0	24980	99.59	42	1	0	0	0	0	49	45	1	8	6	3	11	11	0	0	0
